https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1676336400000,2023-02-14 01:00:00,BTC/USD,21738,21753,21674,21697,217883.68280094,10.04211102
1676332800000,2023-02-14 00:00:00,BTC/USD,21773,21805,21737,21738,357988.40602614003,16.46832303
1676329200000,2023-02-13 23:00:00,BTC/USD,21633,21834,21630,21773,2048410.4393963,94.0803031
1676325600000,2023-02-13 22:00:00,BTC/USD,21609,21664,21597,21633,648876.14097807,29.99473679
1676322000000,2023-02-13 21:00:00,BTC/USD,21648,21665,21583,21609,2492696.61486594,115.35455666
1676318400000,2023-02-13 20:00:00,BTC/USD,21603,21660,21565,21648,990236.06002992,45.74261179
1676314800000,2023-02-13 19:00:00,BTC/USD,21636,21651,21533,21603,1430301.25422912,66.20845504
1676311200000,2023-02-13 18:00:00,BTC/USD,21464,21663,21459,21636,4040315.7284181598,186.74042006
1676307600000,2023-02-13 17:00:00,BTC/USD,21507,21540,21360,21464,1447910.99616576,67.45764984
1676304000000,2023-02-13 16:00:00,BTC/USD,21592,21667,21354,21511,18617127.811981022,865.47012282
1676300400000,2023-02-13 15:00:00,BTC/USD,21695,21701,21590,21590,566797.6147642,26.25278438
1676296800000,2023-02-13 14:00:00,BTC/USD,21597,21705,21592,21694,3158788.10976374,145.60653221
1676293200000,2023-02-13 13:00:00,BTC/USD,21680,21683,21591,21596,927722.2322298401,42.95805854
1676289600000,2023-02-13 12:00:00,BTC/USD,21618,21712,21608,21678,1232753.32149768,56.86656156
1676286000000,2023-02-13 11:00:00,BTC/USD,21615,21668,21594,21619,2817343.2030636095,130.31792418999999
1676282400000,2023-02-13 10:00:00,BTC/USD,21599,21665,21444,21616,3335140.589284,154.29036775
1676278800000,2023-02-13 09:00:00,BTC/USD,21734,21758,21508,21599,7380135.710615509,341.68876849
1676275200000,2023-02-13 08:00:00,BTC/USD,21882,21884,21716,21735,612124.7255046,28.16308836
1676271600000,2023-02-13 07:00:00,BTC/USD,21833,21905,21810,21881,2091527.3678012702,95.58646167
1676268000000,2023-02-13 06:00:00,BTC/USD,21845,21853,21822,21823,169480.38199986,7.76613582
1676264400000,2023-02-13 05:00:00,BTC/USD,21843,21868,21830,21846,271693.40915112,12.43675772
1676260800000,2023-02-13 04:00:00,BTC/USD,21818,21869,21808,21843,323547.30212832,14.812402239999999
1676257200000,2023-02-13 03:00:00,BTC/USD,21773,21830,21761,21817,6855922.350295531,314.24679609000003
1676253600000,2023-02-13 02:00:00,BTC/USD,21724,21774,21634,21774,1839329.23746306,84.47364919
1676250000000,2023-02-13 01:00:00,BTC/USD,21832,21841,21672,21730,707485.1413878,32.55799086
1676246400000,2023-02-13 00:00:00,BTC/USD,21793,21884,21711,21831,2731057.31321076,125.09996396
1676242800000,2023-02-12 23:00:00,BTC/USD,21806,21839,21742,21796,489422.05205412,22.45467297
1676239200000,2023-02-12 22:00:00,BTC/USD,21746,21830,21666,21806,3999739.6521040997,183.42381235
1676235600000,2023-02-12 21:00:00,BTC/USD,21974,21982,21666,21750,10066451.35206,462.82534952
1676232000000,2023-02-12 20:00:00,BTC/USD,22015,22036,21961,21975,200696.46615525,9.13294499
1676228400000,2023-02-12 19:00:00,BTC/USD,21982,22033,21928,22004,456469.12313888,20.74482472
1676224800000,2023-02-12 18:00:00,BTC/USD,21994,21998,21965,21982,322014.94690502,14.64902861
1676221200000,2023-02-12 17:00:00,BTC/USD,22018,22057,21977,21994,793943.50750274,36.09818621
1676217600000,2023-02-12 16:00:00,BTC/USD,21947,22096,21932,22019,6911012.521949961,313.86586684
1676214000000,2023-02-12 15:00:00,BTC/USD,21924,21971,21895,21948,597235.4125749599,27.21138202
1676210400000,2023-02-12 14:00:00,BTC/USD,21819,21992,21813,21928,814516.80726464,37.14505688
1676206800000,2023-02-12 13:00:00,BTC/USD,21832,21837,21767,21815,370227.4771271,16.97123434
1676203200000,2023-02-12 12:00:00,BTC/USD,21892,21900,21819,21832,287791.23321784,13.18208287
1676199600000,2023-02-12 11:00:00,BTC/USD,21884,21894,21870,21892,73242.99519472,3.34565116
1676196000000,2023-02-12 10:00:00,BTC/USD,21911,21924,21855,21885,250942.32397934998,11.46640731
1676192400000,2023-02-12 09:00:00,BTC/USD,21812,21948,21810,21912,567478.11805344,25.89805212
1676188800000,2023-02-12 08:00:00,BTC/USD,21803,21849,21803,21812,87489.97665688,4.01109374
1676185200000,2023-02-12 07:00:00,BTC/USD,21813,21813,21799,21803,34861.80415787,1.59894529
1676181600000,2023-02-12 06:00:00,BTC/USD,21802,21813,21795,21812,213034.14939940002,9.76683245
1676178000000,2023-02-12 05:00:00,BTC/USD,21784,21802,21778,21801,208957.67912097,9.58477497
1676174400000,2023-02-12 04:00:00,BTC/USD,21790,21793,21771,21785,61477.6965503,2.82201958
1676170800000,2023-02-12 03:00:00,BTC/USD,21819,21823,21789,21789,118119.20898897,5.42104773
1676167200000,2023-02-12 02:00:00,BTC/USD,21807,21821,21770,21821,212968.50131507003,9.75979567
1676163600000,2023-02-12 01:00:00,BTC/USD,21818,21839,21794,21810,145483.8069606,6.67050926
1676160000000,2023-02-12 00:00:00,BTC/USD,21865,21889,21813,21815,366636.25299640006,16.80661256
1676156400000,2023-02-11 23:00:00,BTC/USD,21832,21907,21823,21865,159468.2970537,7.29331338
1676152800000,2023-02-11 22:00:00,BTC/USD,21827,21880,21791,21833,319666.35603644,14.641430680000001
1676149200000,2023-02-11 21:00:00,BTC/USD,21677,21842,21669,21827,438339.08174419997,20.0824246
1676145600000,2023-02-11 20:00:00,BTC/USD,21664,21716,21653,21677,667381.97193612,30.78756156
1676142000000,2023-02-11 19:00:00,BTC/USD,21658,21670,21652,21664,27270.12283072,1.25877598
1676138400000,2023-02-11 18:00:00,BTC/USD,21704,21729,21627,21658,1128422.75289562,52.10189089
1676134800000,2023-02-11 17:00:00,BTC/USD,21698,21705,21676,21705,238299.44308815,10.97901143
1676131200000,2023-02-11 16:00:00,BTC/USD,21739,21739,21692,21698,122890.23289625999,5.66366637
1676127600000,2023-02-11 15:00:00,BTC/USD,21755,21762,21728,21738,176354.54821704,8.11273108
1676124000000,2023-02-11 14:00:00,BTC/USD,21747,21760,21720,21759,1095192.54603351,50.33285289
1676120400000,2023-02-11 13:00:00,BTC/USD,21717,21765,21706,21748,89400.06100124,4.11072563
1676116800000,2023-02-11 12:00:00,BTC/USD,21695,21770,21670,21716,368918.70175292,16.98833587
1676113200000,2023-02-11 11:00:00,BTC/USD,21674,21696,21669,21696,46015.597044480004,2.12092538
1676109600000,2023-02-11 10:00:00,BTC/USD,21698,21698,21666,21673,87030.90460214,4.01563718
1676106000000,2023-02-11 09:00:00,BTC/USD,21694,21700,21681,21698,160916.71693013998,7.41620043
1676102400000,2023-02-11 08:00:00,BTC/USD,21692,21707,21682,21692,512917.62265876,23.64547403
1676098800000,2023-02-11 07:00:00,BTC/USD,21665,21706,21652,21691,177632.43240553,8.18922283
1676095200000,2023-02-11 06:00:00,BTC/USD,21675,21675,21659,21666,87055.26304410001,4.01805885
1676091600000,2023-02-11 05:00:00,BTC/USD,21688,21707,21672,21676,97059.09101724,4.47772149
1676088000000,2023-02-11 04:00:00,BTC/USD,21678,21689,21669,21688,104137.66273608,4.80162591
1676084400000,2023-02-11 03:00:00,BTC/USD,21652,21718,21652,21678,306811.08129384,14.15310828
1676080800000,2023-02-11 02:00:00,BTC/USD,21643,21670,21630,21652,285097.8740258,13.16727665
1676077200000,2023-02-11 01:00:00,BTC/USD,21669,21706,21618,21643,641200.85538023,29.62624661
1676073600000,2023-02-11 00:00:00,BTC/USD,21641,21692,21614,21669,411625.21221231,18.99604099
1676070000000,2023-02-10 23:00:00,BTC/USD,21580,21668,21562,21641,537674.90979187,24.84519707
1676066400000,2023-02-10 22:00:00,BTC/USD,21543,21645,21526,21579,661753.5329448599,30.66655234
1676062800000,2023-02-10 21:00:00,BTC/USD,21731,21731,21500,21546,4766318.5301235,221.21593475
1676059200000,2023-02-10 20:00:00,BTC/USD,21779,21791,21728,21732,329141.77976988,15.14548959
1676055600000,2023-02-10 19:00:00,BTC/USD,21715,21799,21671,21778,1488237.4723239199,68.33673764
1676052000000,2023-02-10 18:00:00,BTC/USD,21684,21728,21674,21711,1043950.26762612,48.08393292
1676048400000,2023-02-10 17:00:00,BTC/USD,21608,21684,21558,21684,388785.71398055996,17.92961234
1676044800000,2023-02-10 16:00:00,BTC/USD,21649,21732,21575,21609,1486324.6779981602,68.78266824
1676041200000,2023-02-10 15:00:00,BTC/USD,21841,21894,21529,21650,8082596.5634615,373.33009531
1676037600000,2023-02-10 14:00:00,BTC/USD,21773,21881,21763,21841,2046784.00060366,93.71292526
1676034000000,2023-02-10 13:00:00,BTC/USD,21718,21823,21717,21773,1471722.54818524,67.59392588
1676030400000,2023-02-10 12:00:00,BTC/USD,21734,21788,21688,21718,412640.87218426,18.99994807
1676026800000,2023-02-10 11:00:00,BTC/USD,21844,21844,21719,21728,799798.369552,36.8095715
1676023200000,2023-02-10 10:00:00,BTC/USD,21817,21845,21801,21844,350090.05617104,16.02682916
1676019600000,2023-02-10 09:00:00,BTC/USD,21896,21900,21815,21816,341048.7786204,15.63296565
1676016000000,2023-02-10 08:00:00,BTC/USD,21912,21920,21871,21896,225301.12889536,10.28960216
1676012400000,2023-02-10 07:00:00,BTC/USD,21879,21922,21836,21907,237616.21273601003,10.84658843
1676008800000,2023-02-10 06:00:00,BTC/USD,21796,21878,21788,21878,184038.58771053998,8.41203893
1676005200000,2023-02-10 05:00:00,BTC/USD,21785,21837,21640,21798,4058899.4594887197,186.20513164
1676001600000,2023-02-10 04:00:00,BTC/USD,21829,21833,21710,21788,552364.23708232,25.35176414
1675998000000,2023-02-10 03:00:00,BTC/USD,21923,21928,21828,21828,1297365.55022652,59.43584159
1675994400000,2023-02-10 02:00:00,BTC/USD,21892,21937,21862,21925,222378.86391075002,10.14270759
1675990800000,2023-02-10 01:00:00,BTC/USD,21822,21893,21808,21893,267433.85546051,12.21549607
1675987200000,2023-02-10 00:00:00,BTC/USD,21799,21884,21764,21821,658883.1850078701,30.194912470000002
1675983600000,2023-02-09 23:00:00,BTC/USD,21773,21855,21754,21800,623657.0297340001,28.608120630000002
1675980000000,2023-02-09 22:00:00,BTC/USD,21861,21957,21700,21773,1310692.15005282,60.19805034
1675976400000,2023-02-09 21:00:00,BTC/USD,21999,22000,21704,21862,9095565.84585068,416.04454514
1675972800000,2023-02-09 20:00:00,BTC/USD,22030,22083,21843,21995,3249784.72636325,147.75106735
1675969200000,2023-02-09 19:00:00,BTC/USD,22508,22515,21878,22033,20192753.51574668,916.47771596
1675965600000,2023-02-09 18:00:00,BTC/USD,22519,22581,22458,22508,832810.85257904,37.00065988
1675962000000,2023-02-09 17:00:00,BTC/USD,22488,22585,22454,22519,1676309.1270347799,74.43976762
1675958400000,2023-02-09 16:00:00,BTC/USD,22603,22619,22444,22488,14660389.32682584,651.92054993
1675954800000,2023-02-09 15:00:00,BTC/USD,22693,22706,22561,22603,3148396.4383308496,139.29108695
1675951200000,2023-02-09 14:00:00,BTC/USD,22751,22823,22679,22692,645892.8048204,28.4634587
1675947600000,2023-02-09 13:00:00,BTC/USD,22714,22766,22693,22747,263887.34761655,11.60097365
1675944000000,2023-02-09 12:00:00,BTC/USD,22684,22777,22574,22709,1045908.3546378701,46.05699743
1675940400000,2023-02-09 11:00:00,BTC/USD,22702,22729,22661,22682,475208.91850212,20.95092666
1675936800000,2023-02-09 10:00:00,BTC/USD,22731,22731,22677,22702,193631.52477127998,8.52927164
1675933200000,2023-02-09 09:00:00,BTC/USD,22726,22738,22686,22731,487307.24778417003,21.43800307
1675929600000,2023-02-09 08:00:00,BTC/USD,22682,22763,22676,22722,226204.81307802,9.95532141
1675926000000,2023-02-09 07:00:00,BTC/USD,22721,22729,22650,22681,246065.53234433,10.84897193
1675922400000,2023-02-09 06:00:00,BTC/USD,22604,22729,22584,22725,776933.408889,34.18848884
1675918800000,2023-02-09 05:00:00,BTC/USD,22570,22637,22543,22605,437368.16394315,19.34829303
1675915200000,2023-02-09 04:00:00,BTC/USD,22514,22614,22380,22570,3826586.1877771,169.54303003
1675911600000,2023-02-09 03:00:00,BTC/USD,22809,22812,22422,22502,9134831.69114418,405.95643459
1675908000000,2023-02-09 02:00:00,BTC/USD,22948,22951,22810,22810,293430.55667099997,12.8641191
1675904400000,2023-02-09 01:00:00,BTC/USD,22986,22987,22939,22948,203072.629159,8.84925175
1675900800000,2023-02-09 00:00:00,BTC/USD,22957,23003,22933,22974,668331.7347944999,29.09078675
1675897200000,2023-02-08 23:00:00,BTC/USD,22933,22959,22884,22957,427142.82219906,18.60621258
1675893600000,2023-02-08 22:00:00,BTC/USD,22960,22980,22928,22934,233839.33958561998,10.19618643
1675890000000,2023-02-08 21:00:00,BTC/USD,22833,22978,22824,22960,538565.4974728,23.45668543
1675886400000,2023-02-08 20:00:00,BTC/USD,22876,22906,22789,22845,587075.6366916,25.69821128
1675882800000,2023-02-08 19:00:00,BTC/USD,22894,22923,22831,22878,273398.21597574,11.950267329999999
1675879200000,2023-02-08 18:00:00,BTC/USD,23009,23038,22841,22891,920662.3833734799,40.21940428
1675875600000,2023-02-08 17:00:00,BTC/USD,22965,23026,22908,23004,971548.12652148,42.23387787
1675872000000,2023-02-08 16:00:00,BTC/USD,22875,22966,22691,22966,5787796.60270416,252.01587576
1675868400000,2023-02-08 15:00:00,BTC/USD,23049,23049,22871,22876,10488225.547355361,458.48162036
1675864800000,2023-02-08 14:00:00,BTC/USD,23102,23126,23001,23050,3532231.174409,153.24213338
1675861200000,2023-02-08 13:00:00,BTC/USD,23114,23124,23050,23103,997647.40564875,43.18259125
1675857600000,2023-02-08 12:00:00,BTC/USD,23153,23184,23090,23114,643265.79147194,27.83013721
1675854000000,2023-02-08 11:00:00,BTC/USD,23162,23172,23139,23153,146406.4812938,6.3234346
1675850400000,2023-02-08 10:00:00,BTC/USD,23190,23202,23140,23162,1345372.53112296,58.08533508
1675846800000,2023-02-08 09:00:00,BTC/USD,23201,23209,23177,23190,205963.9137123,8.88158317
1675843200000,2023-02-08 08:00:00,BTC/USD,23233,23233,23170,23201,174949.66848096,7.54060896
1675839600000,2023-02-08 07:00:00,BTC/USD,23199,23234,23191,23233,406349.14632794994,17.49017115
1675836000000,2023-02-08 06:00:00,BTC/USD,23223,23226,23192,23200,151219.038168,6.51806199
1675832400000,2023-02-08 05:00:00,BTC/USD,23248,23251,23190,23223,212975.81116446,9.17090002
1675828800000,2023-02-08 04:00:00,BTC/USD,23262,23280,23246,23248,74726.59714512,3.21432369
1675825200000,2023-02-08 03:00:00,BTC/USD,23240,23272,23233,23262,189306.9329508,8.1380334
1675821600000,2023-02-08 02:00:00,BTC/USD,23286,23300,23239,23240,362000.3708496,15.57660804
1675818000000,2023-02-08 01:00:00,BTC/USD,23322,23430,23282,23286,1561651.40329752,67.06396132
1675814400000,2023-02-08 00:00:00,BTC/USD,23245,23360,23231,23323,912001.87231326,39.10311162
1675810800000,2023-02-07 23:00:00,BTC/USD,23231,23293,23231,23246,647984.00693268,27.87507558
1675807200000,2023-02-07 22:00:00,BTC/USD,23202,23308,23152,23231,710204.23800352,30.57140192
1675803600000,2023-02-07 21:00:00,BTC/USD,23208,23272,23187,23202,1556490.84090264,67.08433932
1675800000000,2023-02-07 20:00:00,BTC/USD,23092,23253,23046,23208,2440302.2204976,105.1491822
1675796400000,2023-02-07 19:00:00,BTC/USD,22924,23137,22924,23093,1484541.87413413,64.28536241
1675792800000,2023-02-07 18:00:00,BTC/USD,23287,23350,22774,22937,6600196.81637864,287.75327272
1675789200000,2023-02-07 17:00:00,BTC/USD,22982,23336,22902,23278,4191919.01459236,180.08072062
1675785600000,2023-02-07 16:00:00,BTC/USD,22906,23028,22888,22981,3689336.9530073,160.5385733
1675782000000,2023-02-07 15:00:00,BTC/USD,22977,22978,22887,22907,979620.60910861,42.76512023
1675778400000,2023-02-07 14:00:00,BTC/USD,22980,23011,22946,22979,501329.45084002,21.81685238
1675774800000,2023-02-07 13:00:00,BTC/USD,23022,23031,22942,22980,150070.8672498,6.53049901
1675771200000,2023-02-07 12:00:00,BTC/USD,22982,23029,22972,23027,226214.9660243,9.8239009
1675767600000,2023-02-07 11:00:00,BTC/USD,22993,23016,22973,22982,183620.14400752,7.98973736
1675764000000,2023-02-07 10:00:00,BTC/USD,23013,23058,22981,22993,494825.17573505006,21.52068785
1675760400000,2023-02-07 09:00:00,BTC/USD,22872,23037,22872,23011,871208.56769787,37.86052617
1675756800000,2023-02-07 08:00:00,BTC/USD,22911,22918,22871,22872,602395.46544864,26.33768212
1675753200000,2023-02-07 07:00:00,BTC/USD,22930,22957,22891,22911,582291.04215198,25.41534818
1675749600000,2023-02-07 06:00:00,BTC/USD,22932,22974,22924,22931,128755.4507618,5.6149078
1675746000000,2023-02-07 05:00:00,BTC/USD,22872,22939,22872,22932,173185.56303048,7.55213514
1675742400000,2023-02-07 04:00:00,BTC/USD,22873,22920,22872,22873,372221.14516912,16.27338544
1675738800000,2023-02-07 03:00:00,BTC/USD,22876,22901,22854,22873,324662.45625944,14.19413528
1675735200000,2023-02-07 02:00:00,BTC/USD,22844,22880,22811,22876,103086.82704096,4.50633096
1675731600000,2023-02-07 01:00:00,BTC/USD,22795,22854,22795,22847,153103.89261453,6.70126899
1675728000000,2023-02-07 00:00:00,BTC/USD,22754,22815,22742,22795,410748.57215280004,18.01923984
1675724400000,2023-02-06 23:00:00,BTC/USD,22871,22871,22620,22755,2376718.86131295,104.44820309
1675720800000,2023-02-06 22:00:00,BTC/USD,22904,22918,22830,22872,1312649.4615158401,57.39110972
1675717200000,2023-02-06 21:00:00,BTC/USD,22998,23000,22902,22910,831105.8044731,36.27698841
1675713600000,2023-02-06 20:00:00,BTC/USD,23022,23027,22969,23004,855400.73360724,37.18486931
1675710000000,2023-02-06 19:00:00,BTC/USD,23011,23121,22982,23022,211368.92958234,9.18117147
1675706400000,2023-02-06 18:00:00,BTC/USD,23034,23064,22959,23011,62676.277061459994,2.72375286
1675702800000,2023-02-06 17:00:00,BTC/USD,22995,23064,22953,23026,247466.1957695,10.74725075
1675699200000,2023-02-06 16:00:00,BTC/USD,23040,23145,22931,22992,2194638.83739456,95.45228068
1675695600000,2023-02-06 15:00:00,BTC/USD,22837,23053,22754,23038,2697452.82267112,117.08710924
1675692000000,2023-02-06 14:00:00,BTC/USD,22831,22898,22790,22839,832816.9996396201,36.46468758
1675688400000,2023-02-06 13:00:00,BTC/USD,22886,22925,22820,22831,422546.64254146005,18.50758366
1675684800000,2023-02-06 12:00:00,BTC/USD,22883,22938,22839,22886,715287.54706444,31.25437154
1675681200000,2023-02-06 11:00:00,BTC/USD,22843,22896,22750,22884,1522447.22562828,66.52889467
1675677600000,2023-02-06 10:00:00,BTC/USD,22835,22864,22806,22843,233632.29428746997,10.227741289999999
1675674000000,2023-02-06 09:00:00,BTC/USD,22870,22884,22825,22836,438124.48397784,19.18569294
1675670400000,2023-02-06 08:00:00,BTC/USD,22885,22934,22844,22867,361138.81363612,15.79301236
1675666800000,2023-02-06 07:00:00,BTC/USD,22795,22885,22767,22883,1142002.74188763,49.90616361
1675663200000,2023-02-06 06:00:00,BTC/USD,22775,22803,22731,22796,393234.78185639996,17.2501659
1675659600000,2023-02-06 05:00:00,BTC/USD,22874,22887,22666,22776,6608382.561574561,290.14675806
1675656000000,2023-02-06 04:00:00,BTC/USD,22896,22925,22875,22875,127127.2447425,5.55747518
1675652400000,2023-02-06 03:00:00,BTC/USD,22880,22919,22840,22894,216912.33581496,9.47463684
1675648800000,2023-02-06 02:00:00,BTC/USD,22982,23003,22879,22880,328821.95448960003,14.37158892
1675645200000,2023-02-06 01:00:00,BTC/USD,23056,23066,22971,22983,248875.95027573002,10.82869731
1675641600000,2023-02-06 00:00:00,BTC/USD,22935,23093,22925,23056,341572.67701216,14.81491486
1675638000000,2023-02-05 23:00:00,BTC/USD,22985,23005,22911,22932,596025.93327732,25.99101401
1675634400000,2023-02-05 22:00:00,BTC/USD,22894,23029,22890,22985,1565636.5959567502,68.11557955
1675630800000,2023-02-05 21:00:00,BTC/USD,22884,22900,22806,22894,1125579.7462264001,49.1648356
1675627200000,2023-02-05 20:00:00,BTC/USD,22901,22936,22862,22885,548274.2928199,23.95780174
1675623600000,2023-02-05 19:00:00,BTC/USD,22837,22914,22777,22900,4396681.132282999,191.99480927
1675620000000,2023-02-05 18:00:00,BTC/USD,22844,22924,22831,22842,4639921.6412719805,203.13114619
1675616400000,2023-02-05 17:00:00,BTC/USD,23068,23098,22808,22847,6447875.53481896,282.21978968
1675612800000,2023-02-05 16:00:00,BTC/USD,23095,23146,23007,23069,1293429.98231526,56.06788254
1675609200000,2023-02-05 15:00:00,BTC/USD,23162,23200,23071,23097,1146325.69483941,49.63093453
1675605600000,2023-02-05 14:00:00,BTC/USD,23168,23200,23147,23158,219924.1779666,9.4966827
1675602000000,2023-02-05 13:00:00,BTC/USD,23161,23217,23080,23170,954225.3167027001,41.18365631
1675598400000,2023-02-05 12:00:00,BTC/USD,23355,23371,23011,23163,7383496.52686296,318.76253192
1675594800000,2023-02-05 11:00:00,BTC/USD,23395,23401,23355,23358,545993.19791166,23.37499777
1675591200000,2023-02-05 10:00:00,BTC/USD,23360,23395,23360,23395,132151.8797319,5.64872322
1675587600000,2023-02-05 09:00:00,BTC/USD,23395,23396,23359,23360,39859.8258176,1.70632816
1675584000000,2023-02-05 08:00:00,BTC/USD,23380,23407,23370,23395,81423.28913695,3.48037141
1675580400000,2023-02-05 07:00:00,BTC/USD,23394,23394,23370,23381,35439.39348832,1.51573472
1675576800000,2023-02-05 06:00:00,BTC/USD,23375,23419,23352,23393,142255.57816855,6.08111735
1675573200000,2023-02-05 05:00:00,BTC/USD,23371,23382,23364,23376,86673.93673728,3.70781728
1675569600000,2023-02-05 04:00:00,BTC/USD,23338,23372,23330,23371,355090.22927293,15.19362583
1675566000000,2023-02-05 03:00:00,BTC/USD,23297,23338,23288,23327,284311.34822502,12.18808026
1675562400000,2023-02-05 02:00:00,BTC/USD,23315,23341,23298,23298,135789.39012078,5.82837111
1675558800000,2023-02-05 01:00:00,BTC/USD,23285,23326,23267,23315,303044.04973050003,12.997814700000001
1675555200000,2023-02-05 00:00:00,BTC/USD,23314,23359,23230,23279,594835.4272148199,25.55244758
1675551600000,2023-02-04 23:00:00,BTC/USD,23396,23411,23248,23315,1328311.4794208999,56.97239886
1675548000000,2023-02-04 22:00:00,BTC/USD,23408,23439,23389,23396,445009.25900956,19.02074111
1675544400000,2023-02-04 21:00:00,BTC/USD,23405,23411,23368,23409,433132.57120023004,18.50282247
1675540800000,2023-02-04 20:00:00,BTC/USD,23419,23427,23384,23405,403295.42805940006,17.23116548
1675537200000,2023-02-04 19:00:00,BTC/USD,23442,23448,23412,23418,407642.44610124,17.40722718
1675533600000,2023-02-04 18:00:00,BTC/USD,23438,23457,23406,23443,466368.36238600995,19.89371507
1675530000000,2023-02-04 17:00:00,BTC/USD,23398,23452,23388,23433,435982.10715717,18.60547549
1675526400000,2023-02-04 16:00:00,BTC/USD,23412,23443,23361,23398,625908.7586801599,26.75052392
1675522800000,2023-02-04 15:00:00,BTC/USD,23460,23464,23386,23412,663575.07396096,28.34337408
1675519200000,2023-02-04 14:00:00,BTC/USD,23500,23500,23397,23460,825568.6016808,35.19047748
1675515600000,2023-02-04 13:00:00,BTC/USD,23410,23580,23409,23499,1589290.7526783,67.6322717
1675512000000,2023-02-04 12:00:00,BTC/USD,23358,23412,23346,23410,604166.6712563,25.80805943
1675508400000,2023-02-04 11:00:00,BTC/USD,23330,23363,23328,23358,511122.79651086,21.88213017
1675504800000,2023-02-04 10:00:00,BTC/USD,23337,23362,23328,23335,423781.67785785,18.16077471
1675501200000,2023-02-04 09:00:00,BTC/USD,23298,23347,23289,23339,424420.62778829003,18.18503911
1675497600000,2023-02-04 08:00:00,BTC/USD,23329,23340,23297,23298,484421.43538140005,20.7924043
1675494000000,2023-02-04 07:00:00,BTC/USD,23342,23354,23299,23330,562144.4767722,24.09534834
1675490400000,2023-02-04 06:00:00,BTC/USD,23314,23344,23257,23339,586265.4971943,25.1195637
1675486800000,2023-02-04 05:00:00,BTC/USD,23335,23338,23273,23315,605427.7524464,25.96730656
1675483200000,2023-02-04 04:00:00,BTC/USD,23340,23354,23320,23335,144643.0111724,6.19854344
1675479600000,2023-02-04 03:00:00,BTC/USD,23384,23384,23340,23342,312839.73977454,13.40243937
1675476000000,2023-02-04 02:00:00,BTC/USD,23374,23391,23354,23387,443542.30250785,18.96533555
1675472400000,2023-02-04 01:00:00,BTC/USD,23407,23437,23372,23380,186049.6353576,7.95764052
1675468800000,2023-02-04 00:00:00,BTC/USD,23433,23456,23391,23407,751803.23974187,32.11873541
1675465200000,2023-02-03 23:00:00,BTC/USD,23423,23470,23408,23433,613696.47897651,26.18941147
1675461600000,2023-02-03 22:00:00,BTC/USD,23381,23444,23381,23427,1007001.6028789501,42.98465885
1675458000000,2023-02-03 21:00:00,BTC/USD,23333,23390,23309,23382,1673785.5094949398,71.58436017
1675454400000,2023-02-03 20:00:00,BTC/USD,23312,23398,23230,23332,3149446.1665298003,134.98397765
1675450800000,2023-02-03 19:00:00,BTC/USD,23416,23442,23311,23320,1244234.8599384,53.35483962
1675447200000,2023-02-03 18:00:00,BTC/USD,23513,23521,23372,23415,1469577.57494205,62.76222827
1675443600000,2023-02-03 17:00:00,BTC/USD,23521,23661,23514,23514,515392.77270786,21.91854949
1675440000000,2023-02-03 16:00:00,BTC/USD,23605,23708,23517,23521,1018162.00890781,43.28736061
1675436400000,2023-02-03 15:00:00,BTC/USD,23520,23697,23422,23605,4463309.0313642,189.08320404
1675432800000,2023-02-03 14:00:00,BTC/USD,23341,23582,23256,23519,3828747.29000552,162.79379608
1675429200000,2023-02-03 13:00:00,BTC/USD,23525,23536,23282,23343,7310448.51666006,313.17519242
1675425600000,2023-02-03 12:00:00,BTC/USD,23529,23561,23491,23522,550636.79898946,23.40943793
1675422000000,2023-02-03 11:00:00,BTC/USD,23422,23530,23409,23530,922271.3573840001,39.1955528
1675418400000,2023-02-03 10:00:00,BTC/USD,23417,23431,23359,23423,603097.8695049799,25.74810526
1675414800000,2023-02-03 09:00:00,BTC/USD,23413,23438,23393,23417,2110190.49529128,90.11361384
1675411200000,2023-02-03 08:00:00,BTC/USD,23440,23455,23343,23412,3521920.34340156,150.43227163
1675407600000,2023-02-03 07:00:00,BTC/USD,23498,23528,23435,23437,599645.7299411,25.5854303
1675404000000,2023-02-03 06:00:00,BTC/USD,23512,23528,23495,23499,481369.67062254,20.48468746
1675400400000,2023-02-03 05:00:00,BTC/USD,23505,23536,23492,23511,3485647.8410796,148.2560436
1675396800000,2023-02-03 04:00:00,BTC/USD,23521,23549,23499,23502,392578.46041956,16.70404478
1675393200000,2023-02-03 03:00:00,BTC/USD,23475,23523,23410,23521,991528.6586768199,42.15503842
1675389600000,2023-02-03 02:00:00,BTC/USD,23550,23575,23400,23469,1208076.69863196,51.47542284
1675386000000,2023-02-03 01:00:00,BTC/USD,23548,23575,23520,23549,731807.00916182,31.07592718
1675382400000,2023-02-03 00:00:00,BTC/USD,23487,23580,23437,23549,3230547.18120452,137.18404948
1675378800000,2023-02-02 23:00:00,BTC/USD,23557,23586,23421,23491,2128708.22142485,90.61803335
1675375200000,2023-02-02 22:00:00,BTC/USD,23463,23607,23385,23558,2409460.19495966,102.27779077
1675371600000,2023-02-02 21:00:00,BTC/USD,23868,23923,23400,23466,4589156.6671991395,195.56620929
1675368000000,2023-02-02 20:00:00,BTC/USD,23807,23864,23762,23864,799618.61718352,33.50731718
