,ma,buy_threshold,take_profit_threshold,stop_loss_threshold,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
55,849,0.38,0.72,0.08,-0.07270057923699902,,1.144017693362426,32.248566172492154,10,,164,4.685714285714286
56,200,0.96,0.67,0.02,0.0,,0.0,32.248566172492154,0,,0,0.0
57,668,0.05,0.95,0.43,0.04085803456852699,,28.617650022310425,32.248566172492154,18,,23,0.6571428571428571
58,1023,0.82,0.95,0.89,0.0,,0.0,32.248566172492154,0,,0,0.0
59,223,0.57,0.13,0.14,0.0,,0.0,32.248566172492154,0,,0,0.0
60,856,0.41,0.7,0.33,-0.0727390441522805,,1.8273465713990529,32.248566172492154,10,,78,2.2285714285714286
61,1071,0.17,0.53,0.64,0.04085803456852699,,48.83141130596808,32.248566172492154,19,,13,0.37142857142857144
62,880,0.52,0.16,0.2,0.0,,4.631663362546469,32.248566172492154,8,,2,0.05714285714285714
63,410,0.99,0.69,0.35,0.0,,0.0,32.248566172492154,0,,0,0.0
64,252,0.88,0.46,0.96,0.0,,0.0,32.248566172492154,0,,0,0.0
65,518,0.59,0.68,0.76,0.0,,0.0,32.248566172492154,0,,0,0.0
66,86,0.8,0.72,0.3,0.0,,0.0,32.248566172492154,0,,0,0.0
67,53,0.5,0.17,0.94,0.0,,0.0,32.248566172492154,0,,0,0.0
68,169,0.74,0.35,0.4,0.0,,0.0,32.248566172492154,0,,0,0.0
69,179,0.13,0.33,0.45,0.04085803456852699,,40.57741505282145,32.248566172492154,18,,9,0.2571428571428571
70,400,0.37,0.79,0.77,-0.07311306901615278,,2.7770416357795895,32.248566172492154,11,,1,0.02857142857142857
71,608,0.52,0.65,0.26,0.0,,0.0,32.248566172492154,0,,0,0.0
72,76,0.83,0.66,0.51,0.0,,0.0,32.248566172492154,0,,0,0.0
73,852,0.16,0.03,0.47,0.03678057358521536,,43.071770486324674,32.248566172492154,18,,56,1.6
74,382,0.13,0.84,0.83,0.04085803456852699,,43.629744525547444,32.248566172492154,18,,1,0.02857142857142857
75,385,0.41,0.25,0.75,-0.07253490503604709,,3.047137261022189,32.248566172492154,11,,4,0.11428571428571428
76,35,0.32,0.33,0.38,0.0,,4.682411710037175,32.248566172492154,8,,1,0.02857142857142857
77,259,0.65,0.26,0.63,0.0,,0.0,32.248566172492154,0,,0,0.0
78,649,0.81,0.31,0.65,0.0,,0.0,32.248566172492154,0,,0,0.0
79,878,0.87,0.54,0.46,0.0,,0.0,32.248566172492154,0,,0,0.0
80,974,0.48,0.92,0.69,-0.07311306901615267,,2.8213621662161525,32.248566172492154,11,,1,0.02857142857142857
81,211,0.25,0.06,0.76,0.07875793896926497,,53.02105466285255,32.248566172492154,19,,20,0.5714285714285714
82,545,0.98,0.08,0.8,0.0,,0.0,32.248566172492154,0,,0,0.0
83,142,0.24,0.8,0.54,0.07911348977631416,,55.09426605504587,32.248566172492154,19,,1,0.02857142857142857
84,448,0.75,0.64,0.83,0.0,,0.0,32.248566172492154,0,,0,0.0
85,1010,0.03,0.3,0.99,0.04085803456852721,,37.82157604242009,32.248566172492154,18,,23,0.6571428571428571
86,139,0.34,0.53,0.23,0.0,,3.9281650003563646,32.248566172492154,8,,6,0.17142857142857143
87,434,0.28,0.16,0.89,0.04052454236264058,,50.796917339171834,32.248566172492154,18,,16,0.45714285714285713
88,75,0.59,0.81,0.42,0.0,,0.0,32.248566172492154,0,,0,0.0
89,285,0.75,0.15,0.65,0.0,,0.0,32.248566172492154,0,,0,0.0
90,215,0.84,0.16,0.47,0.0,,0.0,32.248566172492154,0,,0,0.0
91,749,0.37,0.19,0.89,-0.07248666874923637,,2.2150559750156957,32.248566172492154,10,,4,0.11428571428571428
